,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
98,2024-02-02 20:00:00+01:00,86,World Cup,11.5604,15.9112,17.2948,13.8359,Rom̢nia,13.75,16.5,15.75,15.0,17.25,18.75,15.0,9.5,11.75,Normal,0,0,3-5-2,3,5,2,4,4,14,ZUEHEHQQUQQPUE,11300,H,Latvija,9.5,23.75,23.75,23.75,13.25,11.25,12.75,9.0,12.0,Counter-attacks,18,0,4-4-2,4,4,2,3,-10,14,UHQEHHQEQHQWEW,400300300,A,Lat,2024-02-02,N,WC1,11.5603512735596,bal,NN-N-NNNOOMNN-
99,2024-01-26 20:00:00+01:00,86,World Cup,13.3351,17.4253,16.9607,12.7786,Rom̢nia,16.75,14.75,14.0,13.75,18.75,18.25,13.75,9.5,11.75,Normal,0,0,3-5-2,3,5,2,5,2,13,ZUEHEHQUQQQEUW,100110300,A,Hong Kong,17.75,8.25,12.0,7.75,13.0,21.0,14.25,12.75,12.5,Attack in the middle,22,0,2-5-3,2,5,3,3,10,13,ZEHEPEPQQTQQPQ,1130013000,H,Hon,2024-01-26,N,WC1,13.335064825400632,bal,NN-O-NNOONM-NN
100,2024-01-19 20:00:00+01:00,86,World Cup,11.0541,13.9856,11.8522,11.3781,Rom̢nia,13.5,19.75,18.25,18.5,14.75,12.5,12.0,9.0,11.75,Play creatively,25,0,3-5-2,3,5,2,2,1,13,ZUEHEUQQUQUEQP,110000,H,Barbados,10.75,22.5,24.25,23.75,8.5,6.25,15.75,9.0,12.5,Counter-attacks,19,0,4-5-1,4,5,1,0,-10,13,ZZHEUZQUHUHEEQ,2102300404,A,Bar,2024-01-19,PC,WC1,11.054109817859697,PC,NN-N-NNOONN-NN
101,2024-01-15 20:00:00+01:00,86,World Cup,11.4305,15.7672,16.9617,16.0061,Rom̢nia,12.75,17.25,16.0,17.0,16.5,17.75,16.75,9.5,11.5,Normal,0,0,3-5-2,3,5,2,3,3,13,ZUEQEUQQUQUEQP,11000,H,Guam,11.75,19.5,20.0,20.5,11.75,12.5,11.5,8.25,11.75,Normal,0,0,3-5-2,3,5,2,2,-10,14,UQEPEUHUHHQWQE,3000300,A,Gua,2024-01-15,N,WC1,11.430485459850749,bal,NN-N-NNNOON-NN
102,2024-01-12 20:00:00+01:00,86,World Cup,10.7207,11.5738,10.835,12.0663,Rom̢nia,9.0,23.0,26.0,23.0,11.75,11.0,12.25,8.75,12.25,Counter-attacks,20,0,4-4-2,4,4,2,2,-7,12,ZUQEQUQUEQQWQE,10000,A,Chile,6.75,21.75,21.25,24.25,19.0,7.25,19.25,11.25,13.25,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,15,ZHHEUUUQEHQQEU,2040144144,H,Chi,2024-01-12,CA,WC1,10.72066706372841,442ca,NNN-NNNO-NNNN-
103,2024-01-05 20:00:00+01:00,86,Friendly,,,,,Rom̢nia,10.75,21.75,21.75,19.5,11.25,10.5,9.25,9.75,12.75,Normal,0,0,3-5-2,3,5,2,5,-1,12,ZHEHHEQQTTUPQE,110010300,H,USA,9.0,16.5,16.75,17.25,14.5,13.75,14.75,7.75,10.75,Normal,0,0,3-5-2,3,5,2,0,3,11,ZUETEPUUHpQUEQ,2000,A,USA,2024-01-05,N,F,,bal,NN-OO-NNONMNN-
104,2023-12-29 20:00:00+01:00,86,Friendly,,,,,Rom̢nia,8.75,17.75,16.25,17.25,15.75,17.0,16.0,8.75,11.75,Normal,0,0,3-5-2,3,5,2,3,1,13,SUEHEQQHUSQWET,101000,A,Osterreich,9.0,15.75,14.0,15.5,17.75,9.0,18.75,8.0,11.5,Attack in wings,24,0,4-5-1,4,5,1,5,10,12,UHPEUUQUQQUEEQ,1111141114,H,Ost,2023-12-29,N,F,,bal,NN-N-NNONONN-N
105,2023-12-22 20:00:00+01:00,86,Europe Cup,12.1835,15.2388,16.2381,13.2403,Rom̢nia,15.5,17.0,16.25,16.5,15.25,16.25,13.25,9.25,11.75,Normal,0,0,3-5-2,3,5,2,2,5,13,ZHEPEUQUUTHTEW,110300,A,Bulgaria,15.25,18.75,18.25,18.75,13.5,13.5,12.75,10.0,12.75,Normal,0,0,3-5-2,3,5,2,0,-7,16,ZUEUEQHHUHUPEH,100000300,H,Bul,2023-12-22,N,CC,12.183457968386096,bal,NN-N-NNOONMN-N
106,2023-12-15 20:00:00+01:00,86,Europe Cup,11.4308,11.849,12.3642,11.5914,Rom̢nia,16.5,20.0,20.5,19.75,11.5,12.0,11.25,9.25,12.75,Normal,0,0,3-5-2,3,5,2,2,0,12,ZUEPEHTTUUQQQE,103011300,H,Slovenija,18.25,15.5,17.75,17.0,10.5,13.75,14.0,8.75,11.25,Normal,0,0,3-5-2,3,5,2,0,-2,11,ZZEHETUpZHQHET,3103200302,A,Slo,2023-12-15,N,CC,11.430777323540594,bal,NN-O-NMNOOMNN-
107,2023-12-08 20:00:00+01:00,86,Europe Cup,9.7524,19.5324,19.2719,17.4489,Rom̢nia,15.0,16.5,14.75,15.75,18.75,18.5,16.75,9.75,11.75,Normal,0,0,3-4-3,3,4,3,0,4,14,ZHEHEUQHEUTQQQ,410000,H,Scotland,6.75,26.75,25.25,26.25,10.5,4.0,13.75,7.25,12.0,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,12,ZQPHHTHEpEQQEQ,404002044,A,Sco,2023-12-08,N,CC,9.752386684896775,343,NN-N-NNW-ONNNN
108,2023-12-01 20:00:00+01:00,86,Europe Cup,10.237,11.9275,10.301,13.554,Rom̢nia,11.0,22.5,25.75,22.5,11.0,9.5,12.5,8.5,12.75,Counter-attacks,20,0,4-4-2,4,4,2,2,-8,14,ZUTEQHTUEHQQEQ,14000,A,Norge,16.0,14.5,15.25,16.75,13.75,16.5,15.25,8.75,12.25,Normal,0,0,3-5-2,3,5,2,0,3,15,ZQEUEUHZpHUEQP,103121300,H,Nor,2023-12-01,CA,CC,10.236971670338487,442ca,NNN-NNNO-WNN-N
109,2023-11-24 20:00:00+01:00,86,Europe Cup,10.7349,19.7319,18.6507,20.0022,Rom̢nia,13.75,14.0,11.25,14.0,18.25,17.25,18.5,9.5,11.25,Play creatively,22,0,3-4-3,3,4,3,1,7,14,ZHEHEUQTEHHPTQ,3443020,H,Crna Gora,10.25,22.75,23.75,26.75,5.25,10.75,12.0,8.75,12.25,Counter-attacks,19,0,4-4-2,4,4,2,5,-5,16,ZZZEHHHEHTQEQH,2040301000,A,Crn,2023-11-24,PC,CC,10.734893796830956,343,NN-N-NMW-WMNDN
110,2023-11-17 20:00:00+01:00,86,Europe Cup,11.6671,13.718,18.7304,19.258,Rom̢nia,14.75,13.0,13.75,16.5,13.0,17.75,18.25,9.5,11.0,Normal,0,0,3-5-2,3,5,2,0,1,12,ZHEPEUTUUHQQPE,100014000,H,Bulgaria,13.75,20.0,21.0,20.0,13.0,13.25,13.25,10.25,13.0,Normal,0,0,3-5-2,3,5,2,4,-5,16,UPEUEUQHpHUZEQ,103020300,A,Bul,2023-11-17,N,CC,11.667060091112116,bal,NN-O-NNNOWNNN-
111,2023-11-13 20:00:00+01:00,86,Europe Cup,13.8022,13.6129,17.2088,14.6403,Rom̢nia,18.0,16.5,16.25,17.25,13.25,16.75,14.25,9.75,12.0,Normal,0,0,3-5-2,3,5,2,0,1,14,ZHEHEUQUZUHWEQ,103000300,A,Slovenija,18.5,17.5,17.5,17.25,10.0,13.0,12.25,8.75,11.5,Normal,0,0,3-5-2,3,5,2,2,2,11,ZHEHETQPZQUHQE,103000300,H,Slo,2023-11-13,N,CC,13.802168598201796,bal,NN-O-NMNNNMN-N
112,2023-11-10 20:00:00+01:00,86,Europe Cup,13.7438,13.0,14.75,13.25,Rom̢nia,14.0,18.75,18.25,19.5,13.0,14.75,13.25,10.0,12.5,Normal,0,0,3-5-2,3,5,2,1,-8,14,ZHEHEUTUZUHWEU,103000300,A,Scotland,14.75,17.75,16.5,17.75,14.0,14.25,13.75,8.0,11.5,Normal,0,0,3-5-2,3,5,2,3,0,13,ZPETETHHUUHPQE,103100300,H,Sco,2023-11-10,N,CC,13.743844948118284,AoD,NN-O-NMNNNMN-N
113,2023-11-06 20:00:00+01:00,86,Europe Cup,11.2064,18.5,16.5,17.75,Rom̢nia,12.5,17.25,15.25,17.0,18.5,16.5,17.75,9.5,11.75,Normal,0,0,3-5-2,3,5,2,0,3,14,ZHEHEUQHUHQPEU,3414300,H,Norge,12.5,22.25,26.75,22.5,9.75,8.0,10.0,8.5,13.25,Pressing,13,0,4-5-1,4,5,1,0,-10,14,ZQUEHHUUpZUEWE,302030,A,Nor,2023-11-06,N,CC,11.20635829397132,bal,NN-N-NMWOWMN-N
114,2023-11-03 20:00:00+01:00,86,Europe Cup,13.6986,14.25,16.0,14.5,Rom̢nia,11.5,18.5,16.75,17.75,14.25,16.0,14.5,10.0,12.25,Normal,0,0,3-5-2,3,5,2,2,-2,13,ZUEHEHTUUUHWEU,103001300,A,Crna Gora,10.75,17.75,17.75,18.0,13.25,14.25,13.0,8.5,11.5,Normal,0,0,3-5-2,3,5,2,2,0,14,ZHEZEPZHTHQEQH,23000000,H,Crn,2023-11-03,N,CC,13.6986301369863,bal,NN-O-NMNNOMN-N
