,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
99,2024-01-26 20:00:00+01:00,86,Nations Cup,11.4305,13.1373,11.3689,13.8953,Ukraina,8.75,21.0,25.75,21.25,13.0,11.25,13.75,7.5,12.0,Counter-attacks,19,0,4-4-2,4,4,2,0,-1,13,ZPZEQTQpEHUHEQ,2002020000,A,MagyarorszÃ¡g,12.0,18.75,18.75,19.0,14.5,14.5,14.75,9.0,11.75,Normal,0,0,3-5-2,3,5,2,3,0,13,ZQEHEHUZHHQQEP,0,H,32243581,Mag,2024-01-26,CA,NC,11.430503071576512,442ca,NDN-NDND-NNN-N
100,2024-01-19 20:00:00+01:00,86,Nations Cup,15.0261,13.9937,12.976,13.4849,Ukraina,10.75,19.25,20.5,19.0,13.75,12.75,13.25,7.75,11.5,Normal,0,0,3-5-2,3,5,2,3,0,14,ZPEZETQHZUUWEQ,0,A,Hellas,12.0,16.5,16.25,15.5,14.75,17.25,14.0,8.0,10.75,Normal,0,0,3-5-2,3,5,2,2,0,14,ZZEQEUQUHUHUZE,103000300,H,32165712,Hel,2024-01-19,N,NC,15.026123423494772,bal,NN-N-NNNNNNN-N
101,2024-01-12 20:00:00+01:00,86,Nations Cup,12.0243,17.0882,19.9362,17.3471,Ukraina,9.5,15.75,12.5,15.0,16.5,19.25,16.75,8.25,10.25,Normal,0,0,2-5-3,2,5,3,1,3,14,UTEEEPUZUHQQPH,0,H,Haiti,8.0,24.5,25.5,25.0,3.25,2.0,3.25,5.5,11.5,Pressing,17,0,5-5-0,5,5,0,0,-10,12,ZQPZQHPHpPPEEE,2204430203,A,32145756,Hai,2024-01-12,N,NC,12.02432673198506,bal,NN---NNNNNNNNN
102,2024-01-05 20:00:00+01:00,86,Friendly,,,,,Ukraina,10.0,20.25,24.0,20.0,11.75,9.0,11.25,7.5,12.0,Counter-attacks,17,0,4-5-1,4,5,1,1,0,13,ZPQEZTQHPZUEZE,0,H,Palestine,4.25,16.5,23.5,20.75,5.75,14.5,16.5,8.75,10.5,Counter-attacks,21,0,5-2-3,5,2,3,1,-10,7,UQUQZZEEEQQQHH,3000010000,A,32105492,Pal,2024-01-05,CA,F,,otherca,NNN-NNNNNNN-N-
103,2023-12-29 20:00:00+01:00,86,Friendly,,,,,Ukraina,10.25,14.75,20.25,14.5,6.75,11.5,12.25,7.75,10.75,Pressing,13,0,3-5-2,3,5,2,1,0,12,ZEQEPQHpZpHEHP,202000,H,Uganda,7.75,16.75,15.5,16.0,10.5,10.75,10.75,7.5,9.0,Normal,0,0,3-4-3,3,4,3,0,-10,9,ZPEZEZUTEHHQHT,0,A,32065932,Uga,2023-12-29,Pr,F,,AoD,N-N-NNNDNDN-NN
104,2023-12-22 20:00:00+01:00,86,Europe Cup,14.9057,14.3182,17.2349,15.9091,Ukraina,16.75,13.25,15.75,16.75,13.5,16.25,15.0,8.5,10.75,Normal,0,0,3-5-2,3,5,2,1,3,14,ZTEPEUQZPHUZEQ,0,A,Polska,20.0,20.0,21.25,20.5,12.25,10.5,11.5,8.25,11.75,Normal,0,0,3-5-2,3,5,2,2,-7,15,ZHEZEUUHHQTQET,3000302,H,31659068,Pol,2023-12-22,N,CC,14.905722522048425,bal,NN-N-NNNNNNN-N
105,2023-12-15 20:00:00+01:00,86,Europe Cup,11.3389,17.3815,20.4947,17.641,Ukraina,11.5,15.25,15.25,16.25,16.75,19.75,17.0,8.5,10.5,Normal,0,0,3-4-3,3,4,3,1,4,14,ZPEPETUZEPQQZQ,101000,H,Malta,15.75,14.0,16.5,14.5,11.25,13.5,13.25,7.75,11.25,Normal,0,0,2-5-3,2,5,3,3,10,13,ZEZEEHQHPQUUWQ,1013003000,A,31659047,Mal,2023-12-15,N,CC,11.338899592467552,343,NN-N-NNO-NONNN
106,2023-12-08 20:00:00+01:00,86,Europe Cup,14.0592,16.0982,17.6561,14.2807,Ukraina,14.25,17.0,16.25,14.0,15.5,17.0,13.75,8.5,11.0,Normal,0,0,3-5-2,3,5,2,3,1,15,ZTEPEUQZHPUQEZ,0,H,Latvija,10.5,22.75,25.0,22.75,13.75,12.75,13.5,9.0,12.0,Counter-attacks,20,0,4-4-2,4,4,2,3,-10,13,ZQZEZHQHEQQQEH,0,A,31659021,Lat,2023-12-08,N,CC,14.05924135444022,bal,NN-N-NNNNNNN-N
107,2023-12-01 20:00:00+01:00,86,Europe Cup,10.9665,15.0854,12.2728,14.8297,Ukraina,9.25,20.5,22.0,18.75,14.75,12.0,14.5,7.75,11.0,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,13,ZTPEQPUQEPQWEZ,40100,A,France,14.0,14.25,14.25,11.75,19.0,20.0,17.75,9.5,11.75,Normal,0,0,2-5-3,2,5,3,2,10,13,ZPEEHEHPQHQUUP,140000,H,31658996,Fra,2023-12-01,CA,CC,10.966514516817314,442ca,NNN-NNNW-NON-N
108,2023-11-24 20:00:00+01:00,86,Europe Cup,12.4323,16.1944,17.7616,16.978,Ukraina,12.5,17.25,16.5,16.75,15.5,17.0,16.25,8.25,10.75,Normal,0,0,3-4-3,3,4,3,3,3,13,ZTEPEUUZEPQPQZ,0,H,FÃ¸royar,6.5,23.5,25.5,24.0,10.0,12.25,15.5,10.75,13.5,Counter-attacks,22,0,5-2-3,5,2,3,1,-10,11,ZQTQTQEEEpQHHU,2400020000,A,31658974,FÃ¸r,2023-11-24,N,CC,12.43234736193479,343,NN-N-NNN-NNNNN
109,2023-11-17 20:00:00+01:00,86,Europe Cup,13.8554,15.1654,15.9636,15.1654,Ukraina,13.75,17.25,17.5,16.75,14.25,15.0,14.25,7.75,11.0,Normal,0,0,3-5-2,3,5,2,2,3,14,ZTEPEUUZPPQZEQ,0,H,Polska,5.75,25.0,23.5,26.0,17.0,7.25,21.75,6.0,11.25,Counter-attacks,25,0,5-3-2,5,3,2,1,-10,13,UQHZQUQEEUUHEQ,404014144,A,31658950,Pol,2023-11-17,N,CC,13.855435514383371,bal,NN-N-NNNNNNN-N
110,2023-11-13 20:00:00+01:00,86,Europe Cup,15.8736,14.1776,16.0501,14.9801,Ukraina,16.25,15.75,16.75,16.25,13.25,15.0,14.0,8.0,10.5,Normal,0,0,3-5-2,3,5,2,2,1,13,ZPEPETQHPZHZEQ,3000000,A,Malta,17.25,14.5,15.0,14.75,14.25,13.25,12.0,7.75,10.75,Normal,0,0,3-5-2,3,5,2,2,4,12,ZUEQEHHHPQUQPE,1100000300,H,31658925,Mal,2023-11-13,N,CC,15.873630151305534,bal,NN-N-NMNNNNN-N
111,2023-11-10 20:00:00+01:00,86,Europe Cup,7.5038,15.8878,7.6791,16.947,Ukraina,6.0,23.75,23.25,23.75,15.0,7.25,16.0,8.5,11.75,Counter-attacks,23,0,5-3-2,5,3,2,1,-10,13,ZUPQPTHEpEUZEP,404012144,A,Latvija,14.0,16.5,16.0,17.0,15.75,15.5,14.75,8.25,11.0,Normal,0,0,3-5-2,3,5,2,2,4,12,UUEHEHQHQHUPEQ,100000300,H,31658901,Lat,2023-11-10,CA,CC,7.503770287645238,hardca,NNWNWNO-D-OW-W
112,2023-11-06 20:00:00+01:00,86,Europe Cup,15.4183,13.3002,17.2902,14.0982,Ukraina,13.5,14.0,16.0,16.0,12.5,16.25,13.25,7.75,10.5,Normal,0,0,3-5-2,3,5,2,2,0,14,ZPEPEPUHZpQHEZ,123002300,H,France,12.0,18.5,19.5,19.5,13.75,14.25,15.0,10.0,12.75,Normal,0,0,3-5-2,3,5,2,2,0,12,ZHEHEPQpUQHWEH,3210300,A,31658876,Fra,2023-11-06,N,CC,15.418294193904956,bal,NN-O-DMNNDMN-N
113,2023-11-03 20:00:00+01:00,86,Europe Cup,15.9337,16.3115,16.5704,12.6867,Ukraina,10.5,17.5,16.25,12.25,15.75,16.0,12.25,8.5,11.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZPEPEPUPZHQZEQ,0,A,FÃ¸royar,9.75,19.5,17.0,19.75,16.5,7.0,18.25,9.5,12.5,Attack in wings,19,0,3-5-2,3,5,2,3,-2,11,ZTEHEQQPpUUHEU,424044,H,31658854,FÃ¸r,2023-11-03,N,CC,15.933701153460108,bal,NN-N-NNNNNNN-N
